invoice_id,customer_id,category,payment_method,status,issue_date,due_date,payment_date,amount_excl_gst,gst,amount_incl_gst,amount_paid
INV-3125,CUST377,Events Income,EFT,Paid,05/02/2026,19/02/2026,24/02/2026,150.0,15.0,165.0,165.0
INV-3126,CUST377,EVENTS INCOME,,Open,28/03/2026,11/04/2026,,200.0,18.0,220.0,0.0
INV-3127,CUST378,Membership Income,EFT,Paid,14/02/2026,28/02/2026,02/03/2026,1300.0,130.0,1430.0,1430.0
INV-3128,CUST378,Sponsorship & Advertising,EFT,Paid,12/02/2026,26/02/2026,28/02/2026,1276.33,127.63,1403.96,1403.96
INV-3129,CUST378,Events Income,,Overdue,13/03/2026,27/03/2026,,387.62,38.76,426.38,0.0
INV-3130,CUST378,Events Income,credit card,Paid,10/01/2026,24/01/2026,30/01/2026,150.0,15.0,165.0,165.0
INV-3131,CUST378,Event Sponsorship,EFT,Paid,03/02/2026,17/02/2026,14/02/2026,2000.0,200.0,2200.0,2200.0
INV-3132,CUST378,Event Sponsorship,Credit Card,Paid,09/01/2026,23/01/2026,26/01/2026,3160.0,316.0,3476.0,3476.0
INV-3133,CUST379,Membership Income,Direct Debit,Paid,2026/02/19,05/03/2026,28/02/2026,1300.0,130.0,"$1,430.00","$1,430.00"
INV-3134,CUST379,Document Signing Revenue,Direct Debit,Paid,19/01/2026,02/02/2026,02/02/2026,32.09,3.21,35.3,35.3
INV-3135,CUST379,Sponsorship & Advertising,EFT,Paid,26/02/2026,12/03/2026,16/03/2026,1276.33,127.63,"$1,403.96","$1,403.96"
INV-3136,CUST379,Event Sponsorship,,Open,22/03/2026,05/04/2026,,2000.0,200.0,2200.0,0.0
INV-3137,CUST379,EVENT SPONSORSHIP,Direct Debit,Paid,24/01/2026,07/02/2026,31/01/2026,2000.0,200.0,2200.0,2200.0
INV-3138,CUST380,Membership Income,Credit Card,Paid,02/01/2026,01/02/2026,01/02/2026,2160.0,216.0,2376.0,2376.0
INV-3139,CUST380,Event Sponsorship,,Open,03/03/2026,02/04/2026,,3160.0,316.0,"$3,476.00",$0.00
INV-3140,CUST380,Events Income,EFT,Paid,03-Jan-2026,2026/02/02,08/02/2026,320.85,32.09,352.94,352.94
INV-3141,CUST380,Event Sponsorship,,Open,22/03/2026,21/04/2026,,3160.0,316.0,3476.0,0.0
INV-3142,CUST381,Membership Income,Direct Debit,Paid,15/03/2026,29/03/2026,29/03/2026,395.0,39.5,434.5,434.5
INV-3143,CUST381,DOCUMENT SIGNING REVENUE,Credit Card,Paid,03/01/2026,17/01/2026,16/01/2026,31.82,3.18,35.0,35.0
INV-3144,CUST381,Document Signing Revenue,Direct Debit,Paid,13/02/2026,27/2/2026,26/02/2026,108.4,10.84,119.24,119.24
INV-3145,CUST381,,EFT,Paid,18/01/2026,02/01/2026,04-Feb-2026,108.4,10.84,119.24,119.24
INV-3146,CUST381,Events Income,Credit Card,Paid,24/01/2026,07/02/2026,04/02/2026,387.62,38.76,426.38,426.38
INV-3147,CUST381,Major Sponsorship,EFT,Paid,23/03/2026,06/04/2026,28/03/2026,3850.0,385.0,4235.0,4235.0
INV-3148,CUST382,Membership Income,Credit Card,Paid,2026/02/02,16/02/2026,2026/02/21,395.0,39.5,434.5,434.5
INV-3149,CUST382,Sponsorship & Advertising,Direct Debit,Paid,21/01/2026,04/02/2026,12/02/2026,1276.33,127.63,1403.96,1403.96
INV-3150,CUST382,SPONSORSHIP & ADVERTISING,Direct Debit,Paid,29/01/2026,12/02/2026,11/02/2026,1276.33,127.63,1403.96,1403.96
INV-3151,CUST382,Document Signing Revenue,EFT,Paid,25/01/2026,08/02/2026,07/02/2026,39.0,3.9,42.9,42.9
INV-3152,CUST382,Major Sponsorship,,Open,19-Mar-2026,04/02/2026,,3850.0,385.0,4235.0,0.0
INV-3153,CUST383,Membership Income,Direct Debit,Paid,23/01/2026,22/02/2026,02/03/2026,2160.0,216.0,2376.0,2376.0
INV-3154,CUST383,Sponsorship & Advertising,Direct Debit,Paid,03/01/2026,02/02/2026,26/02/2026,395.0,39.5,434.5,434.5
INV-3155,CUST383,Event Sponsorship,,Overdue,27/02/2026,29/03/2026,,2000.0,200.0,2200.0,0.0
INV-3156,CUST383,Events Income,EFT,Paid,23/01/2026,22/02/2026,24/02/2026,320.85,32.09,352.94,352.94
INV-3157,CUST383,Major Sponsorship,,Overdue,2026/02/02,04/03/2026,,3850.0,385.0,4235.0,0.0
INV-3158,CUST384,Membership Income,EFT,Paid,03/01/2026,17/01/2026,06/02/2026,1300.0,130.0,1430.0,1430.0
INV-3159,CUST384,Sponsorship & Advertising,Direct Debit,Paid,25/01/2026,08/02/2026,01/03/2026,1276.33,127.63,1403.96,1403.96
INV-3160,CUST384,Events Income,EFT,Paid,26/01/2026,09/02/2026,15/02/2026,150.0,15.0,$165.00,$165.00
INV-3161,CUST384,Major Sponsorship,,Open,17/03/2026,31/03/2026,,3850.0,385.0,4235.0,0.0
INV-3162,CUST385,Membership Income,EFT,Paid,23/01/2026,06/02/2026,03/02/2026,1300.0,130.0,1430.0,1430.0
INV-3163,CUST385,Document Signing Revenue,Credit Card,Paid,10/01/2026,24/01/2026,21/01/2026,32.09,3.21,35.3,35.3
INV-3164,CUST385,Major Sponsorship,EFT,Paid,28/02/2026,14/03/2026,15/3/2026,3850.0,423.5,4235.0,4235.0
INV-3165,CUST385,Events Income,Direct Debit,Paid,07/03/2026,21/03/2026,18/03/2026,320.85,32.09,352.94,352.94
INV-3166,CUST385,Event Sponsorship,EFT,Paid,22/01/2026,05/02/2026,01/02/2026,2000.0,200.0,2200.0,2200.0
INV-3167,CUST386,Membership Income,,Overdue,14/03/2026,28/03/2026,,395.0,39.5,434.5,0.0
INV-3168,CUST386,Document Signing Revenue,credit card,Paid,04/01/2026,18/01/2026,25/01/2026,32.09,3.21,35.3,35.3
INV-3169,CUST386,Events Income,Credit Card,Paid,21/01/2026,04/02/2026,04/02/2026,108.4,10.84,$119.24,$119.24
INV-3170,CUST386,Events Income,Direct Debit,Paid,20/02/2026,06/03/2026,08/03/2026,387.62,38.76,426.38,426.38
INV-3171,CUST386,Events Income,eft,Paid,2026/01/30,13/02/2026,15/02/2026,100.0,10.0,110.0,110.0
INV-3172,CUST387,Membership Income,Credit Card,Paid,12/03/2026,26/03/2026,24/03/2026,395.0,39.5,434.5,434.5
INV-3173,CUST387,Sponsorship & Advertising,,Open,27/03/2026,10/04/2026,,1276.33,127.63,1403.96,0.0
INV-3174,CUST387,Event Sponsorship,BPAY,Paid,01/03/2026,15/03/2026,03/12/2026,3160.0,316.0,"$3,476.00","$3,476.00"
INV-3175,CUST387,Events Income ,Credit Card,Paid,20/02/2026,06/03/2026,06/03/2026,150.0,15.0,165.0,165.0
INV-3176,CUST387,Sponsorship & Advertising,Direct Debit,Paid,28/02/2026,14/03/2026,06/03/2026,1276.33,127.63,1403.96,1403.96
INV-3177,CUST387,Event Sponsorship,EFT,Paid,16/02/2026,02/03/2026,09/03/2026,3160.0,347.6,3476.0,3476.0
INV-3178,CUST387,Events Income,Credit Card,Paid,22/02/2026,08/03/2026,02-Mar-2026,200.0,20.0,$220.00,$220.00
INV-3179,CUST388,Membership Income,,Open,03/24/2026,07-Apr-2026,,1300.0,130.0,"$1,430.00",$0.00
INV-3180,CUST388,EVENT SPONSORSHIP,Direct Debit,Paid,07/03/2026,21/03/2026,21/03/2026,3160.0,316.0,"$3,476.00","$3,476.00"
INV-3181,CUST388,Document Signing Revenue,Credit Card,Paid,07/01/2026,21/01/2026,20/01/2026,108.4,10.84,$119.24,$119.24
INV-3182,CUST388,Document Signing Revenue,,Open,31/03/2026,2026/04/14,,32.09,3.21,35.3,0.0
INV-3183,CUST388,Sponsorship & Advertising,Direct Debit,Paid,28/02/2026,14/03/2026,09/03/2026,1276.33,127.63,1403.96,1403.96
INV-3184,CUST389,Membership Income,Direct Debit,Paid,13/02/2026,27/02/2026,09/03/2026,395.0,39.5,434.5,434.5
INV-3185,CUST389,Major Sponsorship,,Overdue,10/01/2026,24/01/2026,,3850.0,385.0,4235.0,0.0
INV-3186,CUST389,Major Sponsorship,EFT,Paid,17/02/2026,03/03/2026,03/03/2026,3850.0,385.0,4235.0,4235.0
INV-3187,CUST390,Membership Income,,Overdue,11/01/2026,10/02/2026,,2160.0,216.0,2376.0,0.0
INV-3188,CUST390,Major Sponsorship,,Overdue,24/02/2026,26/03/2026,,7022.73,702.27,7725.0,0.0
INV-3189,CUST390,Major Sponsorship,,Overdue,22/02/2026,24/03/2026,,7022.73,772.5,7725.0,0.0
INV-3190,CUST390,Document Signing Revenue,Credit Card,Paid,15/02/2026,03/17/2026,2026/03/17,108.4,10.84,119.24,119.24
INV-3191,CUST390,Event Sponsorship,,Overdue,15/2/2026,03/17/2026,,2000.0,200.0,2200.0,0.0
INV-3192,CUST391,Membership Income,,Overdue,27/02/2026,13/03/2026,,1300.0,130.0,1430.0,0.0
INV-3193,CUST391,Sponsorship & Advertising,,Overdue,23-Feb-2026,09/03/2026,,395.0,39.5,434.5,0.0
INV-3194,CUST391,Events Income,,Overdue,04/01/2026,18/01/2026,,320.85,32.09,352.94,0.0
INV-3195,CUST391,Sponsorship & Advertising ,EFT,Paid,27-Jan-2026,10/02/2026,13/03/2026,395.0,39.5,$434.50,$434.50
INV-3196,CUST392,Membership Income,Credit Card,Paid,2026/03/18,01/04/2026,27-Mar-2026,1300.0,130.0,1430.0,1430.0
INV-3197,CUST392,Major Sponsorship,EFT,Paid,13/03/2026,27/03/2026,27/03/2026,7022.73,702.27,7725.0,7725.0
INV-3198,CUST392,Event Sponsorship,EFT,Paid,27/01/2026,10/02/2026,07-Feb-2026,3160.0,316.0,3476.0,3476.0
INV-3199,CUST392,Event Sponsorship,BPAY,Paid,16/01/2026,30/01/2026,21/01/2026,3995.0,399.5,4394.5,4394.5
INV-3200,CUST392,Sponsorship & Advertising,Credit Card,Paid,09/03/2026,23/03/2026,18/03/2026,1300.0,130.0,"$1,430.00","$1,430.00"
INV-3201,CUST393,MEMBERSHIP INCOME,Credit Card,Paid,09/02/2026,23/02/2026,22/02/2026,1300.0,130.0,1430.0,1430.0
INV-3202,CUST393,Event Sponsorship,EFT,Paid,06/02/2026,2026/02/20,19/2/2026,2000.0,200.0,2200.0,2200.0
INV-3203,CUST393,Events Income ,,Open,19/03/2026,02/04/2026,,108.4,10.84,$119.24,$0.00
INV-3204,CUST393,Sponsorship & Advertising,,Open,28/03/2026,11/04/2026,,1300.0,130.0,"$1,430.00",$0.00
INV-3205,CUST393,Sponsorship & Advertising,Direct Debit,Paid,01/03/2026,15/03/2026,11/03/2026,1300.0,130.0,1430.0,1430.0
INV-3206,CUST393,,EFT,Paid,02/02/2026,16/02/2026,13/02/2026,108.4,10.84,119.24,119.24
INV-3207,CUST393,Sponsorship & Advertising,,Open,20/03/2026,03/04/2026,,395.0,39.5,434.5,0.0
INV-3208,CUST394,Membership Income,,Overdue,02/01/2026,16/01/2026,,1300.0,130.0,1430.0,0.0
INV-3209,CUST394,Major Sponsorship,,Overdue,02/26/2026,12/03/2026,,7022.73,702.27,7725.0,0.0
INV-3210,CUST394,Major Sponsorship,,Overdue,05/01/2026,19/01/2026,,7022.73,702.27,7725.0,0.0
INV-3211,CUST394,Major Sponsorship,Direct Debit,Paid,19/01/2026,02/02/2026,01/03/2026,3850.0,385.0,4235.0,4235.0
INV-3212,CUST394,Event Sponsorship,EFT,Paid,16/01/2026,30/01/2026,13/02/2026,3995.0,399.5,4394.5,4394.5
INV-3213,CUST395,Membership Income,,Overdue,09/02/2026,23/02/2026,,395.0,39.5,434.5,0.0
INV-3214,CUST395,Document Signing Revenue,,Overdue,20/02/2026,06/03/2026,,39.0,3.9,42.9,0.0
INV-3215,CUST395,Document Signing Revenue,,Overdue,08/02/2026,22/02/2026,,31.82,3.18,35.0,0.0
INV-3216,CUST395,Event Sponsorship,EFT,Paid,15/01/2026,29/01/2026,22/03/2026,3995.0,399.5,4394.5,4394.5
INV-3217,CUST396,Membership Income,EFT,Paid,10/02/2026,24/02/2026,20/02/2026,1300.0,130.0,1430.0,1430.0
INV-3218,CUST396,Document Signing Revenue,BPAY,Paid,13/03/2026,27/03/2026,28/03/2026,108.4,10.84,119.24,119.24
INV-3219,CUST396,Document Signing Revenue,BPAY,Paid,25/02/2026,11/03/2026,07/03/2026,32.09,3.21,35.3,35.3
INV-3220,CUST396,Events Income,Credit Card,Paid,16/03/2026,30/3/2026,30-Mar-2026,100.0,10.0,110.0,110.0
INV-3221,CUST396,Sponsorship & Advertising ,EFT,Paid,24/02/2026,10/03/2026,11/03/2026,1276.33,127.63,1403.96,1403.96
INV-3222,CUST396,Major Sponsorship,Credit Card,Paid,08/02/2026,22/02/2026,27/02/2026,7022.73,702.27,7725.0,7725.0
INV-3223,CUST396,Major Sponsorship,bpay,Paid,17/01/2026,31/01/2026,20/01/2026,7022.73,702.27,7725.0,7725.0
INV-3224,CUST397,Membership Income,,Overdue,03/02/2026,05/03/2026,,2160.0,216.0,2376.0,0.0
INV-3225,CUST397,Event Sponsorship,,,2026/02/01,03/03/2026,,3995.0,399.5,4394.5,0.0
INV-3226,CUST397,Document Signing Revenue,,Open,10/03/2026,09/04/2026,,39.0,3.9,42.9,0.0
INV-3227,CUST398,Membership Income,EFT,Paid,25/02/2026,11/03/2026,21/03/2026,1300.0,130.0,1430.0,1430.0
INV-3228,CUST398,Event Sponsorship,EFT,Paid,17/02/2026,03/03/2026,03/03/2026,3995.0,399.5,4394.5,4394.5
INV-3229,CUST398,DOCUMENT SIGNING REVENUE,Credit Card,Paid,02/15/2026,1/3/2026,13/03/2026,31.82,3.18,35.0,35.0
INV-3230,CUST398,Event Sponsorship,EFT,Paid,13/1/2026,27-Jan-2026,29/01/2026,3995.0,399.5,"$4,394.50","$4,394.50"
INV-3231,CUST398,Major Sponsorship,,Open,28/3/2026,11/04/2026,,3850.0,385.0,4235.0,0.0
INV-3232,CUST398,Sponsorship & Advertising,Credit Card,Paid,21/2/2026,07/03/2026,06/03/2026,395.0,39.5,434.5,434.5
INV-3233,CUST398,Events Income,,Overdue,24/01/2026,07/02/2026,,200.0,20.0,220.0,0.0
INV-3234,CUST399,Membership Income,,Open,22/3/2026,5/4/2026,,395.0,39.5,434.5,0.0
INV-3235,CUST399,Event Sponsorship,EFT,Paid,08/03/2026,22/03/2026,27/03/2026,2000.0,200.0,2200.0,2200.0
INV-3236,CUST399,Document Signing Revenue,EFT,Paid,22/2/2026,08/03/2026,06/03/2026,31.82,3.18,35.0,35.0
INV-3237,CUST399,Sponsorship & Advertising,Credit Card,Paid,13/03/2026,27/03/2026,17/03/2026,395.0,39.5,434.5,434.5
INV-3238,CUST400,Membership Income,Direct Debit,Paid,04/02/2026,18/02/2026,23/02/2026,1300.0,130.0,1430.0,1430.0
INV-3239,CUST400,Document Signing Revenue,Direct Debit,Paid,2026/02/21,07-Mar-2026,03/13/2026,32.09,3.21,35.3,35.3
INV-3240,CUST400,,,Open,18/03/2026,04/01/2026,,3995.0,399.5,4394.5,0.0
INV-3241,CUST400,Document Signing Revenue,Direct Debit,Paid,12/03/2026,26/03/2026,29/03/2026,31.82,3.18,35.0,35.0
INV-3242,CUST400,Event Sponsorship,Credit Card,Paid,09/01/2026,23/01/2026,31/01/2026,3995.0,399.5,4394.5,4394.5
INV-3243,CUST400,Document Signing Revenue,EFT,Paid,02/02/2026,16/2/2026,26/02/2026,39.0,3.9,42.9,42.9
INV-3244,CUST400,Document Signing Revenue,credit card,Paid,10/02/2026,24-Feb-2026,2026/03/11,39.0,3.9,42.9,42.9
INV-3245,CUST400,Event Sponsorship,,Open,30/03/2026,13/04/2026,,2000.0,200.0,2200.0,0.0
INV-3246,CUST401,Membership Income,EFT,Paid,03/02/2026,05/03/2026,05/03/2026,2160.0,216.0,"$2,376.00","$2,376.00"
INV-3247,CUST401,Document Signing Revenue,EFT,Paid,13/01/2026,12/02/2026,05/02/2026,31.82,3.18,$35.00,$35.00
INV-3248,CUST401,Event Sponsorship,,Open,21/03/2026,20/04/2026,,3995.0,399.5,4394.5,0.0
INV-3249,CUST401,Major Sponsorship,,Overdue,04/01/2026,03/02/2026,,3850.0,385.0,4235.0,0.0
INV-3250,CUST401,Major Sponsorship,Direct Debit,Paid,15/01/2026,14/02/2026,10/02/2026,7022.73,702.27,7725.0,7725.0
INV-3251,CUST401,Event Sponsorship,,Open,24-Mar-2026,04/23/2026,,3995.0,399.5,4394.5,0.0
INV-3252,CUST402,Membership Income,,Open,31/03/2026,30/04/2026,,2160.0,216.0,2376.0,0.0
INV-3253,CUST402,Document Signing Revenue,,Open,12/03/2026,11/04/2026,,108.4,10.84,119.24,0.0
INV-3254,CUST402,Sponsorship & Advertising,,Open,28-Mar-2026,27/04/2026,,395.0,39.5,434.5,0.0
INV-3255,CUST402,Events Income,,Open,17/03/2026,16/04/2026,,100.0,10.0,110.0,0.0
INV-3256,CUST402,Document Signing Revenue,BPAY,Paid,10/02/2026,12/03/2026,12/03/2026,39.0,3.9,42.9,42.9
INV-3257,CUST402,Major Sponsorship,,Overdue,19/02/2026,21/03/2026,,3850.0,385.0,4235.0,0.0
INV-3258,CUST403,Membership Income,EFT,Paid,02/19/2026,05/03/2026,02/28/2026,395.0,39.5,434.5,434.5
INV-3259,CUST403,,EFT,Paid,21/02/2026,07/03/2026,07/03/2026,387.62,38.76,426.38,426.38
INV-3260,CUST403,Sponsorship & Advertising,EFT,Paid,20/03/2026,03/04/2026,29/03/2026,1276.33,127.63,1403.96,1403.96
INV-3261,CUST403,Event Sponsorship,DD,Paid,21/01/2026,04/02/2026,05/02/2026,3160.0,316.0,3476.0,3476.0
INV-3262,CUST403,Event Sponsorship,EFT,Paid,03/14/2026,28/3/2026,20/3/2026,3160.0,316.0,3476.0,3476.0
INV-3263,CUST403,Document Signing Revenue,BPAY,Paid,20/02/2026,06-Mar-2026,6/3/2026,32.09,3.21,35.3,35.3
INV-3264,CUST404,Membership Income,Credit Card,Paid,14/01/2026,28/01/2026,24/01/2026,395.0,39.5,$434.50,$434.50
INV-3265,CUST404,Sponsorship & Advertising,,Open,27/03/2026,10/04/2026,,1300.0,130.0,1430.0,0.0
INV-3266,CUST404,Major Sponsorship,BPAY,Paid,02/14/2026,28/02/2026,03/04/2026,3850.0,385.0,4235.0,4235.0
INV-3267,CUST404,Major Sponsorship,EFT,Paid,11/03/2026,25/03/2026,25/03/2026,7022.73,702.27,7725.0,7725.0
INV-3268,CUST404,Events Income,EFT,Paid,13/02/2026,27/02/2026,05/03/2026,200.0,20.0,220.0,220.0
INV-3269,CUST405,Membership Income,BPAY,Paid,2026/01/25,08/02/2026,04/02/2026,1300.0,130.0,1430.0,1430.0
INV-3270,CUST405,Events Income,,Open,20/03/2026,03-Apr-2026,,150.0,15.0,165.0,0.0
INV-3271,CUST405,Major Sponsorship,Credit Card,Paid,27/02/2026,13/03/2026,07/03/2026,7022.73,702.27,7725.0,7725.0
INV-3272,CUST405,Sponsorship & Advertising,EFT,Paid,24/01/2026,07/02/2026,04/02/2026,395.0,39.5,434.5,434.5
INV-3273,CUST405, Sponsorship & Advertising,EFT,Paid,01/01/2026,15/01/2026,15/01/2026,395.0,39.5,$434.50,$434.50
INV-3274,CUST405,Document Signing Revenue,EFT,Paid,01/02/2026,15/02/2026,15/02/2026,32.09,3.21,35.3,35.3
INV-3275,CUST405,document signing revenue,EFT,Paid,18/03/2026,01/04/2026,30/03/2026,31.82,3.18,35.0,35.0
INV-3276,CUST405,Sponsorship & Advertising,Credit Card,Paid,08/03/2026,22/03/2026,13/03/2026,1276.33,127.63,1403.96,1403.96
INV-3277,CUST405,Sponsorship & Advertising,EFT,Paid,09/03/2026,23/03/2026,16/03/2026,1276.33,127.63,1403.96,1403.96
INV-3278,CUST406,Membership Income,,Overdue,09/03/2026,23/03/2026,,395.0,39.5,434.5,0.0
INV-3279,CUST406,Event Sponsorship,,Overdue,03/09/2026,23/03/2026,,2000.0,200.0,2200.0,0.0
INV-3280,CUST406,Event Sponsorship,Credit Card,Paid,24/01/2026,07/02/2026,28/02/2026,3995.0,399.5,"$4,394.50","$4,394.50"
INV-3281,CUST406,Major Sponsorship,,Overdue,25/02/2026,11/03/2026,,7022.73,702.27,7725.0,0.0
INV-3282,CUST406,Major Sponsorship,,Open,18/03/2026,01/04/2026,,7022.73,702.27,7725.0,0.0
INV-3283,CUST406, Sponsorship & Advertising,Credit Card,Paid,02/02/2026,16/02/2026,12/03/2026,395.0,39.5,434.5,434.5
INV-3284,CUST406,Sponsorship & Advertising,,Overdue,22/01/2026,05/02/2026,,395.0,39.5,$434.50,$0.00
INV-3285,CUST406,Event Sponsorship,EFT,Paid,20/01/2026,03/02/2026,06/02/2026,2000.0,180.0,2200.0,2200.0
INV-3286,CUST407,Membership Income,,Overdue,29/01/2026,02/28/2026,,2160.0,216.0,2376.0,0.0
INV-3287,CUST407,Sponsorship & Advertising,EFT,Paid,26/01/2026,2026/02/25,25/02/2026,1300.0,130.0,1430.0,1430.0
INV-3288,CUST407,Major Sponsorship,,Open,27/03/2026,26/04/2026,,7022.73,702.27,7725.0,0.0
INV-3289,CUST407,Sponsorship & Advertising,Direct Debit,Paid,02/23/2026,03/25/2026,25/03/2026,1276.33,127.63,"$1,403.96","$1,403.96"
INV-3290,CUST408,Membership Income,Credit Card,Paid,22/02/2026,08/03/2026,06/03/2026,1300.0,130.0,1430.0,1430.0
INV-3291,CUST408,Major Sponsorship,EFT,,26/02/2026,12/3/2026,11/03/2026,7022.73,702.27,7725.0,7725.0
INV-3292,CUST408,Sponsorship & Advertising,,Open,29/03/2026,12/04/2026,,1276.33,127.63,1403.96,0.0
INV-3293,CUST408,Document Signing Revenue,EFT,Paid,11/03/2026,25/03/2026,28/03/2026,32.09,3.53,35.3,35.3
INV-3294,CUST408,,EFT,Paid,15/02/2026,01/03/2026,01/03/2026,3995.0,399.5,4394.5,4394.5
INV-3295,CUST408,Sponsorship & Advertising,EFT,Paid,01-Jan-2026,01/15/2026,31/1/2026,1276.33,127.63,"$1,403.96","$1,403.96"
INV-3296,CUST408,Event Sponsorship,EFT,Paid,11/01/2026,25/01/2026,25/01/2026,3995.0,399.5,4394.5,4394.5
INV-3297,CUST409,Membership Income,,Overdue,06/03/2026,20/03/2026,,1300.0,130.0,1430.0,0.0
INV-3298,CUST409,Sponsorship & Advertising,,Overdue,02/03/2026,16-Mar-2026,,395.0,39.5,434.5,0.0
INV-3299,CUST409,,,Open,17/03/2026,31/03/2026,,39.0,3.9,42.9,0.0
INV-3300,CUST409,Sponsorship & Advertising,,Overdue,16/02/2026,02/03/2026,,1276.33,127.63,1403.96,0.0
INV-3301,CUST409,Document Signing Revenue,EFT,Paid,21/01/2026,04/02/2026,15/03/2026,39.0,3.9,42.9,42.9
INV-3302,CUST410,Membership Income,,Overdue,20/02/2026,06/03/2026,,1300.0,130.0,1430.0,0.0
INV-3303,CUST410,Sponsorship & Advertising,EFT,Paid,04/01/2026,18-Jan-2026,14/02/2026,1300.0,130.0,1430.0,1430.0
INV-3304,CUST410,Events Income,,Open,26/03/2026,09/04/2026,,100.0,10.0,110.0,0.0
INV-3305,CUST410,Major Sponsorship,,Overdue,2/3/2026,16-Mar-2026,,3850.0,385.0,4235.0,0.0
INV-3306,CUST410, Sponsorship & Advertising,,Overdue,5/1/2026,19/01/2026,,1300.0,130.0,1430.0,0.0
INV-3307,CUST411,Membership Income,Direct Debit,Paid,20/02/2026,06/03/2026,07/03/2026,1300.0,130.0,1430.0,1430.0
INV-3308,CUST411,Document Signing Revenue,,Overdue,09/02/2026,23/02/2026,,31.82,2.86,35.0,0.0
INV-3309,CUST411,Event Sponsorship,,Open,31/03/2026,14/04/2026,,3995.0,399.5,4394.5,0.0
INV-3310,CUST411,Major Sponsorship,EFT,Paid,04/01/2026,18/01/2026,25/01/2026,7022.73,702.27,7725.0,7725.0
INV-3311,CUST411,Event Sponsorship,EFT,Paid,30/01/2026,13/02/2026,17/02/2026,3160.0,316.0,3476.0,3476.0
INV-3312,CUST411,Document Signing Revenue,BPAY,Paid,16-Jan-2026,30/01/2026,01/02/2026,108.4,10.84,119.24,119.24
INV-3313,CUST411,Sponsorship & Advertising,EFT,Paid,01/02/2026,15/2/2026,16/02/2026,1276.33,127.63,1403.96,1403.96
INV-3314,CUST411,Sponsorship & Advertising,EFT,Paid,28/02/2026,14/03/2026,14/03/2026,1276.33,127.63,1403.96,1403.96
INV-3315,CUST412,Membership Income,Credit Card,Paid,18/01/2026,1/2/2026,01/02/2026,395.0,39.5,434.5,434.5
INV-3316,CUST412,Events Income,EFT,Paid,09/01/2026,23/01/2026,23/01/2026,387.62,34.88,$426.38,$426.38
INV-3317,CUST412,Sponsorship & Advertising,Credit Card,Paid,11/03/2026,2026/03/25,31/03/2026,1276.33,127.63,1403.96,1403.96
INV-3318,CUST412,Sponsorship & Advertising,EFT,Paid,14/01/2026,28/01/2026,24/01/2026,1276.33,127.63,1403.96,1403.96
INV-3319,CUST412,Major Sponsorship,,Overdue,09/03/2026,23/03/2026,,7022.73,632.04,7725.0,0.0
INV-3320,CUST413,Membership Income,,Overdue,15/02/2026,17-Mar-2026,,3850.0,385.0,4235.0,0.0
INV-3321,CUST413,Major Sponsorship,EFT,Paid,10/02/2026,12/03/2026,20/03/2026,7022.73,702.27,"$7,725.00","$7,725.00"
INV-3322,CUST413,Major Sponsorship,,Open,2026/03/30,04/29/2026,,7022.73,702.27,7725.0,0.0
INV-3323,CUST414,Membership Income,,Overdue,03-Mar-2026,17/03/2026,,1300.0,130.0,1430.0,0.0
INV-3324,CUST414,Major Sponsorship,EFT,Paid,21/01/2026,04/02/2026,02/02/2026,3850.0,385.0,4235.0,4235.0
INV-3325,CUST414,Document Signing Revenue,,Overdue,05/03/2026,19/03/2026,,31.82,3.18,35.0,0.0
INV-3326,CUST415,Membership Income,,Overdue,28/02/2026,14-Mar-2026,,1300.0,130.0,1430.0,0.0
INV-3327,CUST415,Major Sponsorship,EFT,Paid,23/01/2026,06/02/2026,20/03/2026,7022.73,702.27,7725.0,7725.0
INV-3328,CUST415,Document Signing Revenue,EFT,Paid,23/01/2026,06/02/2026,24/03/2026,31.82,3.18,35.0,35.0
INV-3329,CUST415,Major Sponsorship,,Overdue,04/03/2026,18/03/2026,,3850.0,385.0,"$4,235.00",$0.00
INV-3330,CUST415,Document Signing Revenue,,Overdue,29/01/2026,12/02/2026,,32.09,3.21,35.3,0.0
INV-3331,CUST415,Document Signing Revenue,,Overdue,23/2/2026,09/03/2026,,32.09,3.21,$35.30,$0.00
INV-3332,CUST415,,,Overdue,24/01/2026,07/02/2026,,39.0,3.9,42.9,0.0
INV-3333,CUST415,Event Sponsorship,,Open,03/25/2026,08/04/2026,,2000.0,200.0,2200.0,0.0
INV-3334,CUST415,Major Sponsorship ,,Overdue,16/01/2026,30/01/2026,,3850.0,385.0,4235.0,0.0
INV-3335,CUST416,Membership Income,Credit Card,Paid,03/01/2026,02/02/2026,06/02/2026,2160.0,216.0,2376.0,2376.0
INV-3336,CUST416,Event Sponsorship,,Open,25/03/2026,24/4/2026,,3995.0,359.55,4394.5,0.0
INV-3337,CUST416,Sponsorship & Advertising,EFT,Paid,05/02/2026,07/03/2026,07/03/2026,395.0,39.5,434.5,434.5
INV-3338,CUST416,Document Signing Revenue,Credit Card,Paid,16-Jan-2026,15-Feb-2026,02/27/2026,108.4,10.84,119.24,119.24
INV-3339,CUST416,Sponsorship & Advertising,Direct Debit,Paid,16/01/2026,15/2/2026,16/2/2026,1276.33,127.63,1403.96,1403.96
INV-3340,CUST416,Document Signing Revenue,,Open,09/03/2026,08/04/2026,,32.09,3.21,35.3,0.0
